CAND_ID|CAND_NAME|CAND_ICI|PTY_CD|PTY_AFFILIATION|TTL_RECEIPTS|TRANS_FROM_AUTH|TTL_DISB|TRANS_TO_AUTH|COH_BOP|COH_COP|CAND_CONTRIB|CAND_LOANS|OTHER_LOANS|CAND_LOAN_REPAY|OTHER_LOAN_REPAY|DEBTS_OWED_BY|TTL_INDIV_CONTRIB|CAND_OFFICE_ST|CAND_OFFICE_DISTRICT|SPEC_ELECTION|PRIM_ELECTION|RUN_ELECTION|GEN_ELECTION|GEN_ELECTION_PERCENT|OTHER_POL_CMTE_CONTRIB|POL_PTY_CONTRIB|CVG_END_DT|INDIV_REFUNDS|CMTE_REFUNDS
S6CA00626|CHAVEZ, ROCKY|O|2|REP|119881|0|123171|0|0|0|0|0|2500|0|0|35085|113602|CA|00||||||3400|0|12/31/2016|0|0
S6CA00659|HOWARD, ALBERT|O|2|REP|0|0|0|0|0|0|0|0|0|0|0|0|0|CA|00||||||0|0|09/30/2015|0|0
S6CA00667|WYMAN, PHILLIP D|O|2|REP|48900|0|11761|0|0|30737.54|0|40000|0|0|0|40000|8900|CA|00||||||0|0|12/31/2015|0|0
S6CA00675|PALZER, THOMAS EDWARD|O|2|REP|20338|0|18417|0|0|0|7566|0|0|0|0|0|12772|CA|00||||||0|0|12/31/2016|200|0
S6CA00683|DEL BECCARO, THOMAS|O|2|REP|470923|0|524810|0|0|0|0|20000|0|14514|0|0|447370|CA|00||||||3000|0|12/21/2016|18100|0
S6CA00741|SUNDHEIM, GEORGE 'DUF'|O|2|REP|1002704|0|1002702|0|0|0|308416|239974|0|239974|0|0|432289|CA|00||||||21499|0|06/30/2016|70700|5000
S6CA00816|PYBRUM, STEVEN M|O|2|REP|1250|0|1250|0|0|0|0|0|0|0|0|0|1250|CA|00||||||0|0|06/30/2016|0|0
S6CA00923|ROSEBERRY, KAREN|O|2|REP|910|0|910|0|0|0|0|0|0|0|0|0|910|CA|00||||||0|0|07/15/2016|0|0
S8CA00291|UNZ, RON|O|2|REP|69151|0|69149|0|0|0|65510|0|0|0|0|0|3641|CA|00||||||0|0|07/27/2016|0|0
S6CA00766|BEITIKS, MIKELIS VALAINIS|O|3|IND|6500|0|6498|0|0|0|765|0|0|0|0|0|5634|CA|00||||||0|0|08/11/2016|0|0
S6CA00774|GREY, CLIVE|O|3|IND|71366|0|71366|0|0|0|11520|55746|0|2270|0|0|4100|CA|00||||||0|0|06/30/2016|0|0
S6CA00857|VINEBERG, SCOTT|O|3|IND|10000|0|10000|0|0|0|0|10000|0|10000|0|0|0|CA|00||||||0|0|03/21/2016|0|0
S6CA00881|MYERS, GAR|O|3|IND|600|0|599|0|0|0|0|0|0|0|0|0|600|CA|00||||||0|0|06/30/2016|0|0
S2CA00591|CARROLL, JERRY LEON|O|3|OTH|160|0|170|0|10|10|0|120|40|0|0|1805|0|CA|00||||||0|0|12/31/2016|0|0
S0CO00211|BENNET, MICHAEL F|I|1|DEM|15575583|1727340|15094864|0|1234402|1715122|7400|0|0|0|0|374819|10726326|CO|00||||||2998307|51800|12/31/2016|117899|15500
S0CO00286|ROMANOFF, ANDREW|C|1|DEM|250|0|2524|0|6113|3835|0|0|0|2000|0|248000|250|CO|00||||||0|0|12/31/2016|0|0
S4CO00163|SALAZAR, KEN|C|1|DEM|4009|0|1238242|0|1234234|0|0|0|0|0|0|0|0|CO|00||||||0|0|03/31/2016|0|0
S8CO00172|UDALL, MARK E|C|1|DEM|32416|2009|205455|0|173038|0|0|0|0|0|0|0|0|CO|00||||||0|0|03/31/2016|-17313|0
S0CO00120|CAMPBELL, BEN NIGHTHORSE|C|2|REP|0|0|5237|0|5240|0|0|0|0|0|0|0|0|CO|00||||||0|0|09/30/2016|0|0
S0CO00229|FRAZIER, RYAN LAVAR|C|2|REP|421208|0|421084|0|0|121|6367|153440|0|0|0|153440|256401|CO|00||||||5000|0|12/31/2016|0|0
S0CO00237|BUCK, KENNETH R|C|2|REP|584.35|0|141050.44|122124.34|140466.09|0|0|0|0|0|0|0|120|CO|00||||||0|0|11/28/2016|0|0
S4CO00171|SCHAFFER, ROBERT W|O|2|REP|0|0|4997.2|0|100747|92618|0|0|0|0|0|0|0|CO|00||||||0|0|12/31/2016|0|0
S4CO00338|HILL, OWEN|C|2|REP|1127|0|45270|0|46282|2139|0|0|0|0|0|35000|0|CO|00||||||0|0|01/31/2017|17400|0
S4CO00379|TRUJILLO, FLOYD|C|2|REP|0|0|132|0|1157|1024|0|0|0|0|0|102930|0|CO|00||||||0|0|12/31/2016|0|0
S4CO00395|GARDNER, CORY|I|2|REP|711316|37448|894267|0|277053|94103|0|0|0|0|0|0|277782|CO|00||||||351747|0|12/31/2016|0|0
S6CO00226|GLENN, DARRYL|C|2|REP|4304687|30000|4046711|0|0|257976|0|16478|0|16479|0|0|3906482|CO|00||||||152962|24394|12/31/2016|54063|4000
S6CO00242|KINLAW, MICHAEL|C|2|REP|0|0|0|0|0|0|0|0|0|0|0|0|0|CO|00||||||0|0|12/31/2015|0|0
S6CO00259|NEVILLE, TIMOTHY PATRICK|C|2|REP|266883|0|258595|0|0|8288|30902|0|0|0|0|0|228194|CO|00||||||7520|0|12/31/2016|67|0
S6CO00267|ROSIER, DONALD PRESTON II|C|2|REP|23625|0|23625|0|0|0|8340|0|0|0|0|0|14960|CO|00||||||0|0|03/31/2016|0|0
S6CO00275|BLAHA, ROBERT|C|2|REP|2028444|0|1978527|0|0|49914|0|1000000|0|770051|0|241700|1026267|CO|00||||||1000|0|12/31/2016|13500|0
S6CO00283|KEYSER, JON|C|2|REP|650705|0|650704|0|0|0|5062|210000|0|0|0|0|416014|CO|00||||||17500|0|09/30/2016|93050|0
S6CO00291|LITTLETON, PEG LORRAINE|C|2|REP|53547|0|52964|0|0|0|461|0|0|0|0|0|52509|CO|00||||||0|0|10/19/2016|0|0
S6CO00309|GRAHAM, JOHN COLLINS|C|2|REP|2369901|0|2369900|0|0|0|21567|1875000|0|0|0|0|462280|CO|00||||||0|0|12/31/2016|0|0
S6CO00325|NATIVIDAD, JERRY|C|2|REP|170416|0|163170|0|0|7243|0|150000|0|15000|0|7823|18916|CO|00||||||1000|0|12/31/2016|3200|0
S6CO00366|MENCONI, ARNOLD MICHAEL|C|3|GRE|19582|0|19582|0|0|0|500|0|0|0|0|0|18632|CO|00||||||0|250|12/31/2016|0|0
S0CO00344|NAPOLITANO, JASON ANDREW|C|3|IND|0|0|130|0|474|338|0|0|0|0|0|6352|0|CO|00||||||0|0|12/31/2016|0|0
S4CO00387|SHOGAN, STEPHEN H|C|3|IND|0|0|3334|0|-16982|-117|0|0|0|3217|0|0|0|CO|00||||||0|0|06/18/2015|0|0
S6CO00317|WILLIAMS, LILY TANG|C|3|LIB|19789|0|19788|0|0|0|51|0|0|0|0|0|19738|CO|00||||||0|0|11/28/2016|51|0
S0CT00037|DODD, CHRISTOPHER J|C|1|DEM|-12113.55|0|-133980|0|46241|168104|0|0|0|0|0|0|0|CT|00||||||0|0|12/31/2016|1000|0
S0CT00177|BLUMENTHAL, RICHARD|I|1|DEM|7362368|99871|5070058|4000|661111|2953419|42148|0|0|49586|0|0|5512687|CT|00||||||1698372|0|12/31/2016|69263|-1000
S2CT00132|MURPHY, CHRISTOPHER S MR|I|1|DEM|1997748|0|978596|0|225259|1124943|0|0|0|0|0|0|1727367|CT|00||||||267211|0|12/31/2016|13550|0
S0CT00219|HILL, BRIAN KEITH|O|2|REP|0|0|0|0|0|0|0|0|0|0|0|67000|0|CT|00||||||0|0|10/15/2016|0|0
S4CT00146|ORCHULLI, JACK C|C|2|REP|0|0|0|0|0|0|0|0|0|0|0|1374669|0|CT|00||||||0|0|12/31/2016|0|0
S6CT05090|WOLF, AUGUST L|C|2|REP|747318|21284|743903|0|0|3414|66387|130104|0|0|0|218585|522929|CT|00||||||2000|0|12/31/2016|43775|0
S6CT05108|CARTER, DAN|C|2|REP|383917|0|375795|0|0|0|2098|20000|0|15000|0|0|341136|CT|00||||||13682|7000|12/31/2016|2700|0
S0DE00092|COONS, CHRISTOPHER A|I|1|DEM|375233|243|716809|0|718234|376659|70509.27|0|0|0|0|0|226641|DE|00||||||143500|0|12/31/2016|688|0
S8DE00079|CARPER, THOMAS R|I|1|DEM|627565|0|760838|0|378033|244760|0|0|0|0|0|0|158291|DE|00||||||467370|0|12/31/2016|0|0
S2DE00064|WADE, KEVIN L|C|2|REP|31800|0|33535|0|1735|0|0|31800|0|0|0|41800|0|DE|00||||||0|0|06/30/2015|0|0
S4DE00052|SMINK, CARL ROBERT|C|2|REP|0|0|4085|0|3128|0|0|0|0|3600|0|0|0|DE|00||||||0|0|01/31/2017|0|0
S6DE00131|O'DONNELL, CHRISTINE|O|2|REP|17444|0|16885|0|12|571|0|15000|0|881|0|14118|1563|DE|00||||||0|0|12/31/2016|0|0
S2FL00185|LAROSE, JOSH|C|1|DEM|0|0|0|0|0|0|0|0|0|0|0|0|0|FL|00||||||0|0|12/31/2015|0|0
S6FL00285|KEITH, PAMELA MICHELE|C|1|DEM|248486.4|0|268483.42|0|0|0|0|86055|7400|17596|7400|0|153181.4|FL|00||||||250|0|12/31/2016|100|0
S6FL00319|MURPHY, PATRICK E|C|1|DEM|18700098.47|982785|19154368.13|5500|536659|82388|1004909|1000000|0|0|0|0|13559246.17|FL|00||||||2062163|47766|12/31/2016|76744|9800
S6FL00376|GRAYSON, ALAN MARK|C|1|DEM|5052691.04|0|4850475.96|0|45332.6|457798.29|0|687600|0|429614.23|0|2341893.37|4270688.86|FL|00||||||94400|0|12/31/2016|44547.83|0
S6FL00491|LUSTER, REGINALD|C|1|DEM|35238|0|30803|0|0|2111|15500|0|2300|0|0|2880|15823|FL|00||||||0|0|09/30/2016|0|0
S6FL00509|DE LA FUENTA, ROQUE ROCKY|C|1|DEM|875382|0|874534|0|0|848|0|875242|0|0|0|875243|140|FL|00||||||0|0|10/11/2016|0|0
S8FL00166|NELSON, BILL|I|1|DEM|1221446|0|402577|0|926585|1745453|0|0|0|0|0|0|528549|FL|00||||||631933|0|12/31/2016|4902|0
S0FL00338|RUBIO, MARCO|I|2|REP|16611419|721965|16428961|0|0|182457|0|0|0|0|0|776958|13605413|FL|00||||||2237239|46800|12/31/2016|114180|2500
S0FL00353|THORPE, MARION D JR MD DR|O|2|REP|500|0|500|0|2591|2591|0|0|0|0|0|4987|0|FL|00||||||500|0|12/31/2016|0|0
S2FL00193|HARIDOPOLOS, MIKE|C|2|REP|9812|0|187036|0|1029928|852706|0|0|0|0|0|0|0|FL|00||||||0|0|12/31/2016|0|0
S2FL00227|LEMIEUX, GEORGE S|C|2|REP|2685|0|95722|0|321060|228019|0|0|0|0|0|0|0|FL|00||||||0|0|12/31/2016|0|0
S6FL00236|MCBRIDE, WILLIAM|C|2|REP|0|0|0|0|0|0|0|0|0|0|0|251071|0|FL|00||||||0|0|12/31/2016|0|0
S6FL00343|LOPEZ-CANTERA, CARLOS|C|2|REP|1251358|0|1251357|0|0|0|0|0|0|0|0|0|1206858|FL|00||||||44200|250|09/30/2016|153250|9800
S6FL00350|JOLLY, DAVID W|C|2|REP|1989867.96|30950|2230282.46|0|246339.09|5923.99|0|0|0|25000|0|0|1337333.72|FL|00||||||620231.75|0|12/31/2016|19575|8000
S6FL00418|RIVERA, ERNESTO J|C|2|REP|296308|0|296257|0|0|0|0|293331|0|212956|0|0|2977|FL|00||||||350|0|12/31/2016|0|0
S6FL00426|BERUFF, CARLOS|C|2|REP|8724426|0|8724423|0|0|.98|151110|8192850|0|34334|0|8158515|335651|FL|00||||||1000|0|12/31/2016|80200|1000
S6FL00459|DALACK, BASIL EDWARD|C|2|REP|7470|0|7359|0|0|8|0|2200|0|0|0|0|5270|FL|00||||||0|0|12/31/2016|0|0
S6FL00525|YOUNG, DWIGHT MARK ANTHONY|C|2|REP|20923|0|19550|0|0|1373|0|20000|0|0|0|0|327|FL|00||||||0|0|09/30/2016|0|0
S8FL00224|SHOEMAKER, FRANKLIN ED||3|AIP|0|0|0|0|0|0|0|0|0|0|0|0|0|FL|00||||||0|0|01/31/2015|0|0
S6FL00327|NATHAN, BRUCE|C|3|IND|17717|0|17714|0|0|0|145|14601|0|564|0|0|2971|FL|00||||||0|0|11/15/2016|0|0
S6FL00517|MACHAT, STEVEN|C|3|IND|25943.44|0|23899|0|2000|1982|8016|0|0|0|0|0|0|FL|00||||||0|0|06/30/2016|62|0
S6FL00301|INVICTUS, AUGUSTUS SOL|C|3|LIB|21919|14555|21288|0|0|194|9631|0|0|0|0|0|11854|FL|00||||||0|0|08/10/2016|0|0
S6FL00467|STANTON, PAUL ANTHONY|C|3|LIB|25164|0|25164|0|0|0|1117|4500|0|3343|0|0|16283|FL|00||||||0|3201|12/20/2016|1000|0
S2FL00326|BORGIA, CHRIS|C|3|NNE|0|0|0|0|107|107|0|0|0|0|0|10950|0|FL|00||||||0|0|12/31/2016|0|0
S6FL00384|GUTHRIE, SEAN PATRICK|C|3|OTH|409|0|409|0|101|0|141.47|0|0|0|0|0|267|FL|00||||||0|0|09/30/2016|0|0
S6FL00434|KHOURY, ANTON|C|3|OTH|214989.69|0|214498.78|0|0|489|43230.89|140000|0|30000|0|110000|30840.8|FL|00||||||0|0|12/31/2016|0|0
S0GA00310|THURMOND, MICHAEL LAMAR|C|1|DEM|0|0|0|0|0|0|0|0|0|0|0|17220|0|GA|00||||||0|0|12/31/2016|0|0
S4GA11202|COYNE, JOHN F III|C|1|DEM|5899|0|9186.5|0|0|56|480|5355|0|0|0|4068|64|GA|00||||||0|0|12/31/2016|0|0
S4GA11277|NUNN, MARY MICHELLE|O|1|DEM|105325|17354|122583|0|17258|0|0|0|0|0|0|0|151|GA|00||||||0|0|03/31/2016|6485|11000
S6GA00192|PATE, PAGE ANTHONY|C|1|DEM|110|0|110|0|0|0|60|0|0|0|0|0|50|GA|00||||||0|0|03/31/2016|0|0
S6GA00200|BARKSDALE, JAMES FREEMAN|C|1|DEM|2921085|0|4074479|0|1085080|9443|1400|2000000|400000|50000|50000|250000|507806|GA|00||||||7900|0|12/31/2016|9377|0
S6GA00218|COPELAND, CHERYL|C|1|DEM|13543|0|14363|0|0|.6|10359|0|0|0|0|0|3184|GA|00||||||0|0|06/01/2016|2966|0
S2GA00100|GINGREY, J PHILLIP|O|2|REP|0|0|468|0|468|0|0|0|0|0|0|0|0|GA|00||||||0|0|03/05/2015|0|0
S2GA00118|CHAMBLISS, C SAXBY|C|2|REP|5902|0|297525|0|558946|267324|0|0|0|0|0|0|0|GA|00||||||0|0|12/31/2016|0|0
S4GA11210|KINGSTON, JOHN H SR REP|O|2|REP|1773|0|73386|0|82404|10792|0|0|0|0|0|0|0|GA|00||||||0|0|12/31/2016|5700|0
S4GA11236|GRAYSON, DERRICK EARL|C|2|REP|15186|0|14627|0|10|568|2585|5000|0|0|0|5000|7601|GA|00||||||0|0|03/31/2016|0|0
S4GA11269|YU, EUGENE CHIN|O|2|REP|0|0|0|0|0|0|0|0|0|0|0|249375.4|0|GA|00||||||0|0|06/30/2016|0|0
S4GA11285|PERDUE, DAVID|I|2|REP|1018545|532195|1015573|8210|46283|49256|0|0|0|0|0|834106|191544|GA|00||||||234000|0|12/31/2016|46203|14700
S6GA00101|BROUN, PAUL COLLINS|O|2|REP|9119|0|20571|0|11452|0|0|0|0|0|0|0|0|GA|00||||||2000|0|12/31/2015|-20763|0
S6GA00119|ISAKSON, JOHN HARDY|I|2|REP|8483562.74|204287.3|9944253.61|0|2423462|970783|0|0|0|0|0|0|5398553.39|GA|00||||||2788946|7500|12/31/2016|115090|25850
S6GA00242|BACALLAO, MARY KAY|C|2|REP|10201|0|10201|0|0|0|0|7458|0|907|0|6550|2742|GA|00||||||0|0|06/30/2016|0|0
S4GA11327|SWAFFORD, AMANDA|O|3|LIB|0|0|229|0|230|0|0|0|0|0|0|0|0|GA|00||||||0|0|12/23/2015|0|0
S2HI00106|HIRONO, MAZIE MRS|I|1|DEM|1030529|0|425347|0|207753|812934|0|0|0|0|0|125000|732570|HI|00||||||297899|0|12/31/2016|9981|0
S4HI00136|SCHATZ, BRIAN|I|1|DEM|3842453.03|24971|2549166.41|0|953877|2247164|0|0|0|0|0|0|2217734.03|HI|00||||||1556328|0|12/31/2016|38956.55|3000
S4HI00144|HANABUSA, COLLEEN WAKAKO|C|1|DEM|972777.38|0|489871.41|0|34911|517814.91|0|0|0|0|0|224905.76|668660.51|HI|00||||||304116.87|0|12/31/2016|500|0
S6HI00271|CHRISTENSEN, PAUL MAKANI|C|1|DEM|52078|0|50218|0|0|0|3475|6276|0|2776|0|0|142327|HI|00||||||0|0|08/31/2016|0|0
S0HI00126|CARROLL, JOHN STANLEY|C|2|REP|82940|0|54417|0|0|-5516|16825|44008|0|0|0|0|22107|HI|00||||||0|0|12/31/2016|0|0
S2HI00114|LINGLE, LINDA|O|2|REP|5|0|44|0|151|111|0|0|0|0|0|255471|0|HI|00||||||0|0|12/31/2016|0|0
S4HI00102|CAVASSO, CAMPBELL|C|2|REP|6633|0|2672|0|2265|6226|0|5200|0|0|0|123379|1433|HI|00||||||0|0|03/31/2015|0|0
S0IA00101|KRAUSE, ROBERT ALLEN|C|1|DEM|0|0|0|0|0|0|0|0|0|0|0|0|0|IA|00||||||0|0|03/31/2016|0|0
S0IA00119|FIEGEN, THOMAS L|C|1|DEM|50458|0|22435|0|0|28021|27770|0|0|0|0|30680|22687|IA|00||||||4406.07|0|12/31/2016|0|0
S4IA00020|HARKIN, THOMAS RICHARD|C|1|DEM|-27867|0|2227921|0|2323901|68112|0|0|0|0|0|0|0|IA|00||||||0|0|12/31/2016|-12500|0
S4IA00087|BRALEY, BRUCE L|O|1|DEM|115553|0|117289|0|0|0|0|0|0|0|0|0|0|IA|00||||||0|0|03/31/2016|0|0
S6IA00124|HOGG, ROBERT M|C|1|DEM|282043|0|282038|0|0|5|30998|2000|0|0|0|2000|262285|IA|00||||||5062|0|07/11/2016|0|0
S6IA00132|ZIRKELBACH, RAY|C|1|DEM|3839|0|3839.78|0|0|0|2700|0|0|0|0|0|1139|IA|00||||||0|0|12/31/2015|0|0
S6IA00140|JUDGE, PATTY JEAN|C|1|DEM|2253232.63|164840|2188233|0|0|64999|1697|0|0|0|0|0|1796031|IA|00||||||243287|46800|12/31/2016|9728|375
S0IA00028|GRASSLEY, CHARLES E SENATOR|I|2|REP|8954942|693951|9787434|0|1838647|1006156|0|0|0|0|0|0|5633053|IA|00||||||2560107|5050|12/31/2016|35446|6763
S4IA00095|WHITAKER, MATTHEW GEORGE "MATT"|O|2|REP|0|0|4|0|15|10|0|0|0|0|0|49915|0|IA|00||||||0|0|12/31/2016|0|0
S4IA00129|ERNST, JONI K|I|2|REP|1109368|268324|894689|0|97888|0|0|0|0|0|0|0|352464|IA|00||||||240591|100|12/31/2016|33335|6400
S4IA00152|JACOBS, MARK M|O|2|REP|780|0|6467|0|2949|0|780|0|0|4272|0|250000|0|IA|00||||||0|0|12/31/2016|0|0
S4IA00178|QUAST, ROBERT SHANNON|O|3|IND|0|0|1643|0|1643|0|0|0|0|1643|0|18356|0|IA|00||||||0|0|01/01/2015|0|0
S6IA00157|LUICK-THRAMS, ALIZA MICHAEL DR|C|3|NNE|5196|0|5195|0|0|0|2500|1000|0|1000|0|0|1696|IA|00||||||0|0|12/31/2016|1095|0
S4IA00103|YOUNG, DAVID|O|2|REP|2522676.6|169815.61|2468355.99|0|29764.21|84084.82|0|0|0|0|0|250000|912796.32|IA|03||||||1414705.87|1250|12/31/2016|1870|6000
S4ID00075|MITCHELL, BRIANE NELSON|C|1|DEM|0|0|0|0|0|0|0|0|0|0|0|0|0|ID|00||||||0|0|03/31/2016|0|0
S6ID00112|STURGILL, JERRY|C|1|DEM|818485|0|818484|19|0|0|18100|354000|0|314482|.25|40432|420560|ID|00||||||12750|1350.25|12/31/2016|1150|0
S0ID00057|CRAIG, LARRY E|C|2|REP|0|0|641|0|641|0|0|0|0|0|0|0|0|ID|00||||||0|0|09/30/2016|0|0
S8ID00027|CRAPO, MICHAEL |I|2|REP|4289036|80014|4923910|0|3500640|2865764|0|0|0|0|0|0|2886863|ID|00||||||2294342|1300|12/31/2016|19005|2000
S8ID00092|RISCH, JAMES E|I|2|REP|160525|0|219617|0|1138257|1079162|0|0|0|0|0|0|71975|ID|00||||||72532|0|12/31/2016|500|0
S8ID00100|RAMMELL, REX FLOYD|O|2|REP|30109|0|306089.99|0|0|12|15000|1|5609|0|5609|0|9500|ID|00||||||0|0|08/03/2016|2952|0
S6ID00104|WRITZ, RAYMOND J|C|3|CON|6773|0|6766|0|0|7|1508|5220|0|619|0|4242|45|ID|00||||||0|0|12/31/2016|0|0
S6ID00096|RATY, TIMOTHY  AARON|C|3|IND|583|0|577|0|0|5|433|0|0|0|0|0|150|ID|00||||||0|0|06/30/2015|150|0
S6IL00151|DURBIN, RICHARD J|I|1|DEM|1151486|67660|1073760|0|741450|819176|0|0|0|0|0|0|806747|IL|00||||||250390|5600|12/31/2016|10249|2500
S6IL00185|MARSHALL, ROBERT|C|1|DEM|24710|0|46202|0|0|314|0|24210|0|0|0|45000|500|IL|00||||||0|0|12/31/2016|0|0
S6IL00292|DUCKWORTH, L TAMMY|C|1|DEM|16499322|2583047|16761919|26723|0|137402|0|0|0|0|0|0|12903810|IL|00||||||1334332|59300|12/31/2016|117208|3560
S6IL00300|ZOPP, ANDREA|C|1|DEM|1993032|2377.82|1993031|0|0|1|0|117414|0|5000|0|112414|1859512|IL|00||||||4250|1377.82|12/31/2016|60649|500
S6IL00326|BOYKIN, RICHARD R|C|1|DEM|9304.15|0|10000|0|10000|0|0|0|0|0|0|0|0|IL|00||||||0|0|10/15/2015|8853|0
S6IL00342|HARRIS, NAPOLEON|C|1|DEM|1619521|0|1618651|0|0|867|550000|1050000|0|500000|6|0|18021|IL|00||||||1500|0|12/31/2016|0|0
S0IL00261|KIRK, MARK STEVEN|I|2|REP|8605868|786797|10391167|0|2005145|220848|0|0|0|0|0|0|5460172|IL|00||||||2280451|52800|12/31/2016|169798|17025
S2IL00119|OBERWEIS, JAMES D "JIM"|C|2|REP|10851|0|16697|0|5846|0|0|0|0|16697|0|983302|8900|IL|00||||||0|0|12/31/2016|0|0
S4IL00404|KEYES, ALAN L|C|2|REP|0|0|2644|0|2644|0|0|0|0|0|0|0|0|IL|00||||||0|0|12/31/2016|0|0
S4IL00438|TRUAX, DOUGLAS LEE|C|2|REP|2537|0|2497|0|-420|-380|0|2487|0|0|0|52710|50|IL|00||||||0|0|12/31/2016|0|0
S6IL00334|MARTER, JAMES THOMAS|C|2|REP|72204|0|71882|2526|0|294|0|39207|0|0|0|0|32697|IL|00||||||0|300|12/31/2016|0|0
S6IL00359|BRONSON, DANIEL J|C|2|REP|7328|0|7328|0|0|0|7328|0|0|0|0|0|0|IL|00||||||0|0|03/31/2016|0|0
S6IL00375|CONKLIN, ERIC MICHAEL|C|3|IND|3281|0|2986|0|0|295|3226|0|0|0|0|0|55|IL|00||||||0|0|06/30/2016|0|0
S0IN00061|HILL, BARON P|O|1|DEM|1386201.64|0|1150649|0|0|235551|0|0|0|0|0|0|1016063|IN|00||||||360527|6000|12/31/2016|26142.28|19250
S2IN00091|DONNELLY, JOSEPH S|I|1|DEM|1531671|0|607705|0|464904|1388871|0|0|0|0|0|0|673641|IN|00||||||857456|0|12/31/2016|0|179
S6IN00209|DICKERSON, JOHN MARTIN|O|1|DEM|74014|0|73973|0|0|40|6440|0|0|0|0|10262|67457|IN|00||||||0|0|12/31/2016|0|0
S8IN00049|BAYH, EVAN|O|1|DEM|4512158|943699|13588564|0|9983284|906874|0|0|0|0|0|0|2982061|IN|00||||||612488|51800|12/31/2016|21475|2190
S0IN00053|COATS, DANIEL R|I|2|REP|67992|0|692741|0|937475|312723|0|0|0|0|0|0|19450|IN|00||||||45500|0|12/31/2016|113650|93600
S0IN00095|STUTZMAN, MARLIN A|O|2|REP|2459512|10860|2927150.62|0|469796.12|877|0|0|0|0|0|36444|2061718|IN|00||||||339237|1170|12/31/2016|302637|16493
S0IN00111|BATES, DON JR|O|2|REP|0|0|0|0|0|0|0|0|0|0|0|0|0|IN|00||||||0|0|12/31/2016|0|0
S6IN00175|HOLCOMB, ERIC JOSEPH|O|2|REP|511094|0|511094|0|0|0|0|0|0|0|0|0|500722|IN|00||||||9596|200|04/10/2016|52100|0
S6IN00191|YOUNG, TODD CHRISTOPHER|O|2|REP|10698358.53|987527|11394679.16|2305|761714.87|65392|0|0|0|0|0|110675|7285947|IN|00||||||2228443|56519|12/31/2016|411998|17750
S0IN00186|ROONEY, JACK EDWARD|C|3|IND|400|0|409|0|159|150|400|0|0|0|0|0|0|IN|00||||||0|0|12/31/2016|0|0
S6IN00217|PITTMAN, M BRENT|O|3|LIB|0|0|0|0|0|0|0|0|0|0|0|0|0|IN|00||||||0|0|04/23/2016|0|0
S6IN00225|BRENTON, LUCY|O|3|LIB|1098|0|1275|0|0|0|0|0|0|0|0|0|1098|IN|00||||||0|0|12/31/2016|0|0
S0KS00166|WIESNER, PATRICK|C|1|DEM|36252|0|38286|0|2653|613|9390|20000|0|0|0|20000|6861|KS|00||||||0|0|12/31/2016|0|0
S4KS00135|TAYLOR, CHADWICK J|C|1|DEM|38602|0|43333|0|4732|0|0|0|0|0|0|0|2600|KS|00||||||33500|2000|03/31/2016|0|0
S0KS00091|MORAN, JERRY|I|2|REP|4492732|195139|4680838.91|0|1380214|1192108|0|0|0|0|0|18655|2098774|KS|00||||||2157496|0|12/31/2016|31893|17800
S4KS00127|WOLF, MILTON|C|2|REP|92302|0|101247|0|8946|0|0|0|0|50000|0|0|92302|KS|00||||||0|0|12/31/2015|4|0
S4KS00150|SMITH, DELLA JEAN|C|2|REP|1820|0|1865|0|56|9|0|1820|0|0|0|1820|0|KS|00||||||0|0|09/30/2016|0|0
S6KS00080|ROBERTS, PAT|I|2|REP|474417|600|467434|8500|64529|71513|46294.16|0|0|0|0|55000|100702|KS|00||||||352500|0|12/31/2016|3202|2500
S8KS00227|ORMAN, GREGORY JOHN|C|3|IND|103441|0|104477|0|1036|0|88280|0|0|0|0|0|0|KS|00||||||0|0|09/30/2016|0|0
S4KY00091|GRIMES, ALISON  LUNDERGAN|C|1|DEM|36782|0|169395|0|150666|18050|0|10000|0|0|0|24444|250|KY|00||||||0|0|12/31/2016|7036|0
S6KY00120|GRAY, JIM P|C|1|DEM|6381075|0|6389762|75000|0|-8688|300073|2500000|0|0|0|500000|3423981|KY|00||||||134250|0|12/31/2016|33990|3000
S6KY00138|KENDER, JEFF DARRELL|C|1|DEM|5701|0|5700|0|0|0|4999|0|0|0|0|0|702|KY|00||||||0|0|05/20/2016|0|0
S6KY00146|LEACH, RONALD ALLEN|C|1|DEM|15137|0|15137|0|0|0|10233|0|0|0|0|0|4903|KY|00||||||0|0|10/19/2016|0|0
S6KY00161|WILDER, SELLUS|C|1|DEM|67330|0|60815|0|0|0|652|0|0|0|0|0|66677|KY|00||||||0|0|12/31/2016|100|0
S8KY00241|FISCHER, GREGORY EDWARD|C|1|DEM|0|0|200|0|200|0|0|0|0|176|0|203193|0|KY|00||||||0|0|12/31/2016|0|0
S0KY00156|PAUL, RAND|I|2|REP|4951609.77|1079272|7623625.63|1400000|2900940|228925|0|0|0|0|0|0|2929424.77|KY|00||||||878600|48000|12/31/2016|61703.75|2500
S0KY00198|THONEY, ROGER|C|2|REP|0|0|228|0|2373|2123|0|0|0|0|0|27900|0|KY|00||||||0|0|12/31/2016|0|0
S2KY00012|MCCONNELL, MITCH|I|2|REP|2154065|534688|1476861|0|248241|925444|0|0|0|250000|0|0|843137|KY|00||||||586200|0|12/31/2016|3500|0
