CMTE_ID|CMTE_NM|CMTE_TP|CMTE_DSGN|CMTE_FILING_FREQ|TTL_RECEIPTS|TRANS_FROM_AFF|INDIV_CONTRIB|OTHER_POL_CMTE_CONTRIB|CAND_CONTRIB|CAND_LOANS|TTL_LOANS_RECEIVED|TTP_DISB|TRANSF_TO_AFF|INDV_REFUNDS|OTHER_POL_CMTE_REFUNDS|CAND_LOAN_REPAY|LOAN_REPAY|COH_BOP|COH_COP|DEBTS_OWED_BY|NONFED_TRANS_RECEIVED|CONTRIB_TO_OTHER_CMTE|IND_EXP|PTY_COORD_EXP|NONFED_SHARE_EXP|CVG_END_DT
C30001275|VOTEVETS.ORG ACTION FUND|E|U|Q||||||||||||||||||||||
C30001283|HEALTH CARE FOR AMERICA NOW|E|U|Q||||||||||||||||||||||
C30001291|UNITED MINE WORKERS OF AMERICA|E|U|Q||||||||||||||||||||||
C30001309|AMERICAN MEDICAL ASSOCIATION|E|U|Q||||||||||||||||||||||
C30001317|NATIONAL FEDERATION OF INDEPENDENT BUSINESS|E|U|Q||||||||||||||||||||||
C30001325|TRUTH FROM AMERICAN WORKERS|E|U|Q||||||||||||||||||||||
C30001333|ASSOCIATED BUILDERS AND CONTRACTORS INC|E|U|Q||||||||||||||||||||||
C30001341|ILLINOIS AGRICULTURAL ASSOCIATION POLITICAL INVOLVEMENT FUND (FED) ACTIVATOR|E|U|Q||||||||||||||||||||||
C30001358|FAIRBANKS VERSUS THE CONGRESSMAN FOR ALL ALASKA|E|U|Q||||||||||||||||||||||
C30001366|NATIONAL ASSOCIATION OF HOME BUILDERS|E|U|Q||||||||||||||||||||||
C30001374|REPUBLICAN JEWISH COALITION|E|U|Q||||||||||||||||||||||
C30001382|TEXAS STAND UP|E|U|Q||||||||||||||||||||||
C30001390|LATINOS FOR REFORM|E|U|Q||||||||||||||||||||||
C30001408|USACTION|E|U|Q||||||||||||||||||||||
C30001416|WINNING MESSAGE ACTION FUND|E|U|Q||||||||||||||||||||||
C30001424|RURAL VOTES|E|U|Q||||||||||||||||||||||
C30001432|FIRST AMENDMENT ALLIANCE INC|E|U|Q||||||||||||||||||||||
C30001440|PEOPLE FOR THE AMERICAN WAY|E|U|Q||||||||||||||||||||||
C30001457|COMMON SENSE ISSUES INC|E|U|Q||||||||||||||||||||||
C30001465|WISCONSIN RIGHT TO LIFE INC|E|U|Q||||||||||||||||||||||
C30001481|ASSOCIATION OF COMMUNITY ORGAINZATIONS FOR REFORM NOW INC|E|U|Q||||||||||||||||||||||
C30001499|LABORERS' LOCAL 341|E|U|Q||||||||||||||||||||||
C30001507|MICHAEL STOLLERY|E|U|Q||||||||||||||||||||||
C30001515|ACCOUNTABLE AMERICA INC|E|U|Q||||||||||||||||||||||
C30001523|EMILY'S LIST NON-FEDERAL|E|U|Q||||||||||||||||||||||
C30001531|AMERICAN PUBLIC POLICY COMMITTEE|E|U|Q||||||||||||||||||||||
C30001549|ARKANSANS FOR CHANGE|E|U|Q||||||||||||||||||||||
C30001556|CWA NON-FEDERAL SEPARATE SEGREGATED FUND|E|U|Q||||||||||||||||||||||
C30001564|WORKERS FOR A BETTER HAWAII|E|U|Q||||||||||||||||||||||
C30001572|INDEPENDENT WOMEN'S VOICE|E|U|Q||||||||||||||||||||||
C30001580|CALIFORNIANS FOR A BALANCED BUDGET AND BETTER ECONOMY|E|U|Q||||||||||||||||||||||
C30001598|PARTNERSHIP FOR AMERICAN'S FUTURE|E|U|Q||||||||||||||||||||||
C30001606|SEND HARRY PACKING|E|U|Q||||||||||||||||||||||
C30001614|NEW LEADERSHIP IN COLORADO|E|U|Q||||||||||||||||||||||
C30001622|AMERICANS FOR WORKING FAMILIES|E|U|Q||||||||||||||||||||||
C30001648|AMERICAN ACTION NETWORK|E|U|Q||||||||||||||||||||||
C30001655|CROSSROADS GRASSROOTS POLICY STRATEGIES|E|U|Q||||||||||||||||||||||
C30001663|NATIONAL ASSOCIATION OF MANUFACTURERS|E|U|Q||||||||||||||||||||||
C30001671|THE 60 PLUS ASSOCIATION|E|U|Q||||||||||||||||||||||
C30001689|JUDICIAL CRISIS NETWORK|E|U|Q||||||||||||||||||||||
C30001697|COMMITTEE FOR RESPONSIBLE POLITICS|E|U|Q||||||||||||||||||||||
C30001705|PATRIOT MAJORITY USA FUND|E|U|Q||||||||||||||||||||||
C30001713|CSS ACTION FUND INC.|E|U|Q||||||||||||||||||||||
C30001721|WEST VIRGINIA CONSERVATIVE FOUNDATION INC.|E|U|Q||||||||||||||||||||||
C30001739|BLUEGREEN ALLIANCE|E|U|Q||||||||||||||||||||||
C30001747|CENTER FOR INDIVIDUAL FREEDOM|E|U|Q||||||||||||||||||||||
C30001754|WOMEN'S VOICES WOMEN VOTE ACTION FUND|E|U|Q||||||||||||||||||||||
C30001762|MICHIGAN CREDIT UNION LEAGUE|E|U|Q||||||||||||||||||||||
C30001770|CARE MEMBERSHIP ORGANIZATION|E|U|Q||||||||||||||||||||||
C30001788|AMERICAN HOSPITAL ASSOCIATION|E|U|Q||||||||||||||||||||||
C30001796|KENNEDY, WILLIAM BEAN JR|E|U|Q||||||||||||||||||||||
C30001804|WEST VIRGINIANS FOR LIFE INC.|E|U|Q||||||||||||||||||||||
C30001812|COLORADO PROGRESSIVE ACTION|E|U|Q||||||||||||||||||||||
C30001820|MI FAMILIA VOTA CIVIC PARTICIPATION CAMPAIGN|E|U|Q||||||||||||||||||||||
C30001838|FAITH & FREEDOM COALITION|E|U|Q||||||||||||||||||||||
C30001846|ENTERPRISE FREEDOM ACTION COMMITTEE|E|U|Q||||||||||||||||||||||
C30001853|AMERICANS UNITED FOR SAFE STREETS|E|U|Q||||||||||||||||||||||
C30001861|SET IT STRAIGHT|E|U|Q||||||||||||||||||||||
C30001879|HISPANIC LEADERSHIP FUND|E|U|Q||||||||||||||||||||||
C30001887|MICHIGAN CITIZENS FOR FISCAL RESPONSIBILITY|E|U|Q||||||||||||||||||||||
C30001895|COOK INLET SPORTFISHING CAUCUS|E|U|Q||||||||||||||||||||||
C30001903|AMERICANS FOR COMMON SENSE SOLUTIONS|E|U|Q||||||||||||||||||||||
C30001911|EMERGENCY COMMITTEE FOR ISRAEL|E|U|Q||||||||||||||||||||||
C30001929|ENDING SPENDING INC|E|U|Q||||||||||||||||||||||
C30001937|RON VINCENT FOR CONGRESS COMMITTEE, VINCENT J|E|U|Q||||||||||||||||||||||
C30001945|PLANNED PARENTHOOD ACTION FUND INC.|E|U|Q||||||||||||||||||||||
C30001952|AMERICAN CONSERVATIVE UNION|E|U|Q||||||||||||||||||||||
C30001960|AMERICANS FOR PROSPERITY|E|U|Q||||||||||||||||||||||
C30001978|PATRIOTIC VETERANS, INC|E|U|Q||||||||||||||||||||||
C30001986|FREEDOM PATH|E|U|Q||||||||||||||||||||||
C30001994|FRAG OUT MARKETING, DLANY|E|U|Q||||||||||||||||||||||
C30002000|PATTON, DAVID ALAN MR N/A|E|U|Q||||||||||||||||||||||
C30002018|LGM PAC|E|U|Q||||||||||||||||||||||
C30002026|REPUBLICAN SENATE CAMPAIGN COMMITTEE (RSCC)|E|U|Q||||||||||||||||||||||
C30002034|UNITED AGAINST ILLEGAL GUNS SUPPORT FUND|E|U|Q||||||||||||||||||||||
C30002042|SPECIAL OPERATIONS OPSEC EDUCATION FUND INC|E|U|Q||||||||||||||||||||||
C30002059|SAVE HETCH HETCHY NO ON F|E|U|Q||||||||||||||||||||||
C30002067|REPUBLICAN STATE LEADERSHIP COMMITTEE|E|U|Q||||||||||||||||||||||
C30002075|NEW AMERICAN ENERGY OPPORTUNITY FOUNDATION|E|U|Q||||||||||||||||||||||
C30002083|REPUBLICAN STATE LEADERSHIP COMMITTEE - WASHINGTON PAC|E|U|Q||||||||||||||||||||||
C30002091|FAITH & FREEDOM COALITION DELAWARE INC|E|U|Q||||||||||||||||||||||
C30002109|AMERICA CONTINUES INC|E|U|Q||||||||||||||||||||||
C30002117|PROTECT THE HARVEST|E|U|Q||||||||||||||||||||||
C30002125|HEALTH COALITION ON LIABILITY AND ACCESS|E|U|Q||||||||||||||||||||||
C30002133|NEW JERSEY EDUCATION ASSOCIATION PAC|E|U|Q||||||||||||||||||||||
C30002141|MARYLANDERS FOR MARRIAGE EQUALITY|E|U|Q||||||||||||||||||||||
C30002158|NATIONAL SHOOTING SPORTS FOUNDATION INC.|E|U|Q||||||||||||||||||||||
C30002166|AFRICAN AMERICAN VOTER REGISTRATION EDUCATION AND PARTICIPATION PROJECT|E|U|Q||||||||||||||||||||||
C30002174|CITIZEN ENGAGEMENT LABORATORY|E|U|Q||||||||||||||||||||||
C30002182|MID-AMERICA POLITICAL ACTION COMMITTEE|E|U|Q||||||||||||||||||||||
C30002216|STEPHEN VINCENT ANTHONY|E|U|Q||||||||||||||||||||||
C30002224|THE 60 PLUS ASSOCIATION INC.|E|U|Q||||||||||||||||||||||
C30002232|CITIZENS FOR A SOUND GOVERNMENT|E|U|Q||||||||||||||||||||||
C30002240|AMERICANS FOR A BALANCED BUDGET INC.|E|U|Q||||||||||||||||||||||
C30002257|THE ADVOCACY FUND|E|U|Q||||||||||||||||||||||
C30002265|SOUTHERN ALLIANCE FOR CLEAN ENERGY|E|U|Q||||||||||||||||||||||
C30002273|CAROLINA RISING INC.|E|U|Q||||||||||||||||||||||
C30002281|SHASHAMANE ETHIOPIA FEDERAL AGENTS ASSOCIATION THE|E|U|Q||||||||||||||||||||||
C30002299|AMERICAN CHIROPRACTIC ASSOCIATION|E|U|Q||||||||||||||||||||||
C30002307|PAUL CAPRIO PRESIDENT PATRIOTIC VETERANS INC|E|U|Q||||||||||||||||||||||
C30002323|CHAMBERLIN, CHAD AMOS|E|U|Q||||||||||||||||||||||
C30002331|JENNINGS, GERALD JOHN II|E|U|Q||||||||||||||||||||||
C30002349|ROSENBAUM, ANDREW SCOTT MR.|E|U|Q||||||||||||||||||||||
C30002356|SMITH, SAMUEL THOMAS MR|E|U|Q||||||||||||||||||||||
C30002364|LONE STAR COMMITTEE|E|U|Q||||||||||||||||||||||
C30002372|CLUB FOR GROWTH|E|U|Q||||||||||||||||||||||
C30002380|THE SILENT MAJORITY PAC|E|U|Q||||||||||||||||||||||
C30002406|WEST VIRGINIA CHAMBER OF COMMERCE|E|U|Q||||||||||||||||||||||
C30002414|CONSTITUTIONAL RESPONSIBILITY PROJECT|E|U|Q||||||||||||||||||||||
C30002422|EASTERN CAROLINA CONSERVATIVE FUND|E|U|Q||||||||||||||||||||||
C30002430|AMERICAN CHEMISTRY COUNCIL INC|E|U|Q||||||||||||||||||||||
C30002448|COMMITTEE FOR ACCOUNTABLE GOVERNMENT IN MISSOURI|E|U|Q||||||||||||||||||||||
C30002455|YMCMB|E|U|Q||||||||||||||||||||||
C30002463|PAYGOVADMIN@MAIL.DOC.TWAI.GOV, SERVICE|E|U|Q||||||||||||||||||||||
C30002471|TELECHECK, MARIE|E|U|Q||||||||||||||||||||||
C30002489|BMOH/CSLB, MARIE|E|U|Q||||||||||||||||||||||
C30002497|THE HARRY FOX AGENCY LLC, MARIE|E|U|Q||||||||||||||||||||||
C30002505|LIBRARY OF CONGRESS, GRAHAM|E|U|Q||||||||||||||||||||||
C30002513|DAVIS, MARIE|E|U|Q||||||||||||||||||||||
C30002521|POWER OF LIBERTY INC.|E|U|Q||||||||||||||||||||||
C30002539|TRULIA INC, JEFF|E|U|Q||||||||||||||||||||||
C30002547|HARRY FOX AGENCY, MARIE ELIZABETH|E|U|Q||||||||||||||||||||||
C30002554|INTERNAL REVENUE SERVICE, MARIE ELIZABETH|E|U|Q||||||||||||||||||||||
C30002562|NATION, JOSEPH|E|U|Q||||||||||||||||||||||
C30002570|NEW YORK HOTEL AND MOTEL TRADES COUNCIL AFL-CIO|E|U|Q||||||||||||||||||||||
C30002588|COMMON SENSE VALUES IE COMMITTEE|E|U|Q||||||||||||||||||||||
C30002596|CAROLINIANS FOR FREEDOM|E|U|Q||||||||||||||||||||||
C30002604|MOUNTAINEERS ARE ALWAYS FREE PAC|E|U|Q||||||||||||||||||||||
C30002612|NEW DIRECTION PAC|E|U|Q||||||||||||||||||||||
C30002620|PATRIOT MAJORITY USA|E|U|Q||||||||||||||||||||||
C30002646|LYNG, TIMOTHY JOSEPH|E|U|Q||||||||||||||||||||||
C30002653|MAINSTREAM VOTERS OF WA|E|U|Q||||||||||||||||||||||
C30002661|WEST VIRGINIANS FOR FAIR COURTS|E|U|Q||||||||||||||||||||||
C30002679|45COMMITTEE INC.|E|U|Q||||||||||||||||||||||
C30002687|RETAIL ASSOCIATION OF MAINE INC.|E|U|Q||||||||||||||||||||||
C30002695|CAPE FOX PROFESSIONAL SERVICE AGENCY LLC|E|U|Q||||||||||||||||||||||
C30002703|KENTUCKY FAMILY VALUES|E|U|Q||||||||||||||||||||||
C30002711|INTERIOR VOTERS FOR JOHN COGHILL|E|U|Q||||||||||||||||||||||
C30002729|ONE NATION UNDER GOD (501-C3)|E|U|Q||||||||||||||||||||||
C30002737|AMALGAMATED TRANSIT UNION|E|U|Q||||||||||||||||||||||
C30002745|ONE NATION UNDER GOD FOUNDATION (501C3)|E|U|Q||||||||||||||||||||||
C70000013|SUN-MAID GROWERS OF CALIFORNIA|C|U|Q||||||||||||||||||||||
C70000054|DRESSER INDUSTRIES, INC.|C|U|Q||||||||||||||||||||||
C70000104|AMERICAN FEDERATION OF GOVERNMENT EMPLOYEES|C|U|Q|0|0|0|0|0|0|0|399172|0|0|0|0|0|0|0|0|0|0|0|0|0|11/09/2016
C70000112|AFL-CIO |C|U|Q|0|0|0|0|0|0|0|1569792|0|0|0|0|0|0|0|0|0|0|0|0|0|12/31/2016
C70000120|AMERICAN FEDERATION OF STATE, COUNTY AND MUNICIPAL EMPLOYEES, AFL-CIO|C|U|Q|0|0|0|0|0|0|0|1840194|0|0|0|0|0|0|0|0|0|0|0|0|0|12/31/2016
C70000187|CHICAGO JOURNEYMEN PLUMBERS LOCAL 130 VA AFL-CIO|C|U|Q||||||||||||||||||||||
C70000203|COLORADO AFL-CIO COPE|C|U|Q||||||||||||||||||||||
C70000211|COMMUNICATION WORKERS OF AMERICA|C|U|Q|0|0|0|0|0|0|0|1025|0|0|0|0|0|0|0|0|0|0|0|0|0|12/16/2016
C70000237|DISTRICT COUNCIL 37, AMER. FED. OF STATE, COUNTY & MUNICIPAL EMPLOYEES, AFL-CIO|C|U|Q||||||||||||||||||||||
C70000278|HAWAII GOVERNMENT EMPLOYEES  ASSOCIATION|C|U|Q|0|0|0|0|0|0|0|7259|0|0|0|0|0|0|0|0|0|0|0|0|0|12/31/2016
C70000294|IDAHO STATE AFL-CIO|C|U|Q||||||||||||||||||||||
C70000302|UNITED TRANSPORTATION UNION ILLINOIS LEGISLATIVE BOARD|C|U|Q||||||||||||||||||||||
C70000336|INT'L. ASSOC. OF BRIDGE, STRUCTURAL & ORNAMENTAL IRON WORKERS|C|U|Q||||||||||||||||||||||
C70000344|INTERNATIONAL UNION OF BRICKLAYERS AND ALLIED CRAFTSMEN|C|U|Q|0|0|0|0|0|0|0|68857|0|0|0|0|0|0|0|0|0|0|0|0|0|12/31/2016
C70000351|INTERNATIONAL LADIES GARMENT WORKERS' UNION|C|U|Q||||||||||||||||||||||
C70000369|INTERNATIONAL UNION - UAW|C|U|Q||||||||||||||||||||||
C70000385|LOS ANGELES LABOR EDUCATION & REGISTRATION FUND (FKA L A COUNTY FED OF LABOR COPE)|C|U|Q||||||||||||||||||||||
C70000427|LOUISIANA AFL-CIO|C|U|Q||||||||||||||||||||||
C70000435|INTL ASSN OF MACHINISTS AND AEROSPACE WORKERS|C|U|Q||||||||||||||||||||||
C70000443|MARYLAND STATE & DC AFL-CIO|C|U|Q||||||||||||||||||||||
C70000468|UNITED TRANSPORTAION UNION MICHIGAN LEGISLATIVE BOARD|C|U|Q||||||||||||||||||||||
C70000476|MISSISSIPPI AFL-CIO|C|U|Q||||||||||||||||||||||
C70000484|MONTANA STATE AFL-CIO|C|U|Q||||||||||||||||||||||
C70000492|NATIONAL EDUCATION ASSOCIATION|C|U|Q|0|0|0|0|0|0|0|3025634|0|0|0|0|0|0|0|0|0|0|0|0|0|12/31/2016
C70000518|NEW JERSEY STATE AFL CIO|C|U|Q|0|0|0|0|0|0|0|4080|0|0|0|0|0|0|0|0|0|0|0|0|0|10/19/2016
C70000526|OHIO AFL CIO|C|U|Q||||||||||||||||||||||
C70000625|TENN STATE LABOR COUNCIL|C|U|Q||||||||||||||||||||||
C70000666|UNITED STEEL, PAPER AND FORESTRY, RUBBER, MANUFACTURING, ENERGY, ALLIED INDUSTRIAL AND SER|C|U|Q|0|0|0|0|0|0|0|274284|0|0|0|0|0|0|0|0|0|0|0|0|0|12/31/2016
C70000674|UTAH STATE AFL-CIO|C|U|Q||||||||||||||||||||||
C70000682|VIRGINIA STATE AFL-CIO|C|U|Q||||||||||||||||||||||
C70000716|NATIONAL RIFLE ASSOCIATION INSTITUTE FOR LEGISLATIVE ACTION|C|U|Q|0|0|0|0|0|0|0|1816452.82|0|0|0|0|0|0|0|0|0|0|0|0|0|12/31/2016
C70000732|AMALGAMATED CLOTHING & TEXTILE WORKERS UNION|C|U|Q||||||||||||||||||||||
C70000773|COAL MINERS POLITICAL ACTION COMMITTEE / UNITED MINE WORKERS OF AMERICA|C|U|Q||||||||||||||||||||||
C70000799|WASHINGTON STATE LABOR COUNCIL, AFL - CIO|C|U|Q||||||||||||||||||||||
C70000815|NEW YORK STATE AFL-CIO COPE|C|U|Q||||||||||||||||||||||
C70000872|NATIONAL CHAMBER ALLIANCE FOR POLITICS OF THE CHAMBER OF COMMERCE FOR THE USA|C|U|Q||||||||||||||||||||||
C70000914|AMALGAMATED TRANSIT UNION|C|U|Q|0|0|0|0|0|0|0|137088|0|0|0|0|0|0|0|0|0|0|0|0|0|10/19/2016
C70000922|ALABAMA LABOR COUNCIL AFL-CIO|C|U|Q||||||||||||||||||||||
C70000971|NHEA/NEA|C|U|Q||||||||||||||||||||||
C70000989|ILLINOIS EDUCATION ASSOCIATION|C|U|Q||||||||||||||||||||||
C70000997|IOWA STATE EDUCATION ASSOCIATION|C|U|Q||||||||||||||||||||||
C70001003|WASHINGTON EDUCATION ASSOCIATION|C|U|Q|0|0|0|0|0|0|0|15831|0|0|0|0|0|0|0|0|0|0|0|0|0|11/08/2016
C70001011|UA PLUMBING & PIPE FITTING INDUSTRY|C|U|Q||||||||||||||||||||||
C70001037|INTERNATIONAL UNION OF OPERATING ENGINEERS|C|U|Q||||||||||||||||||||||
C70001045|ALASKA STATE AFL-CIO|C|U|Q||||||||||||||||||||||
C70001052|LABORERS' INTERNATIONAL UNION|C|U|Q||||||||||||||||||||||
C70001060|EDUCATION MINNESOTA|C|U|Q|0|0|0|0|0|0|0|13926|0|0|0|0|0|0|0|0|0|0|0|0|0|12/31/2016
C70001086|WESTERN NEW YORK CAP COUNCIL|C|U|Q||||||||||||||||||||||
C70001102|NEW MEXICO STATE AFL-CIO|C|U|Q||||||||||||||||||||||
C70001110|NATIONAL COUNCIL OF SENIOR CITIZENS|C|U|Q||||||||||||||||||||||
C70001128|WEST VIRGINIA AFL-CIO VOLUNTARY FUND|C|U|Q||||||||||||||||||||||
C70001136|SHEET METAL WORKER'S INTERNATIONAL ASSOCIATION POLITICAL ACTION LEAGUE PAL|C|U|Q||||||||||||||||||||||
C70001144|CON STATE UAW CAP COUNCIL|C|U|Q||||||||||||||||||||||
C70001151|MASS STATE UAW CAP COUNCL|C|U|Q||||||||||||||||||||||
C70001177|SOUTH CENTRAL PENNSYLVANIA VAW CAP STEERING COMMITTEE|C|U|Q||||||||||||||||||||||
C70001185|PA STATE UAW CAP COUNCIL|C|U|Q||||||||||||||||||||||
C70001193|S E PA UAW CAP COUNCIL|C|U|Q||||||||||||||||||||||
C70001219|SC AFL-CIO|C|U|Q||||||||||||||||||||||
C70001227|CALIFORNIA TEACHERS ASSOCIATION|C|U|Q|0|0|0|0|0|0|0|198206|0|0|0|0|0|0|0|0|0|0|0|0|0|12/31/2016
C70001235|BROTHERHOOD OF RAILWAY AND AIRLINE CLERKS|C|U|Q||||||||||||||||||||||
C70001243|NATIONAL FEDERATION OF INDEPENDENT BUSINESS|C|U|Q|0|0|0|0|0|0|0|86190|0|0|0|0|0|0|0|0|0|0|0|0|0|01/06/2017
C70001250|NEW JERSEY EDUCATION ASSOCIATION|C|U|Q||||||||||||||||||||||
C70001268|WISCONSIN STATE AFL-CIO|C|U|Q||||||||||||||||||||||
C70001276|CARPENTERS COMMITTEE ON POLITICAL ACTION|C|U|Q||||||||||||||||||||||
C70001292|OHIO EDUCATION ASSOCIATION|C|U|Q||||||||||||||||||||||
C70001300|CITIZENS CHOICE|C|U|Q||||||||||||||||||||||
C70001318|SIERRA CLUB|C|U|Q|0|0|0|0|0|0|0|124141.06|0|0|0|0|0|0|0|0|0|0|0|0|0|12/31/2016
C70001326|GEORGIA STATE AFL-CIO|C|U|Q||||||||||||||||||||||
C70001342|MICHIGAN EDUCATION ASSOCIATION|C|U|Q|0|0|0|0|0|0|0|42943|0|0|0|0|0|0|0|0|0|0|0|0|0|12/31/2016
C70001359|NEW YORK STATE PUBLIC EMPLOYEES FEDERATION COPE|C|U|Q||||||||||||||||||||||
C70001367|KANSAS AFL-CIO|C|U|Q||||||||||||||||||||||
C70001375|HILLSBOROUGH COUNTY CENTRAL LABOR COUNCIL|C|U|Q||||||||||||||||||||||
C70001383|NORTHERN NEVADA CENTRAL LABOR COUNCIL-COPE|C|U|Q||||||||||||||||||||||
C70001391|ARK STATE AFL-CIO|C|U|Q||||||||||||||||||||||
C70001409|WISCONSIN EDUCATION ASSOCIATION COUNCIL|C|U|Q||||||||||||||||||||||
C70001417|PALM BCH COUNTY AFL-CIO|C|U|Q||||||||||||||||||||||
C70001425|IOWA FEDERATION OF LABOR, AFL-CIO|C|U|Q||||||||||||||||||||||
C70001433|MICHIGAN STATE AFL-CIO|C|U|Q||||||||||||||||||||||
C70001441|NEW HAMPSHIRE AFL-CIO|C|U|Q||||||||||||||||||||||
C70001458|MASSACHUSETTS AFL-CIO|C|U|Q||||||||||||||||||||||
C70001466|SOUTHERN NEV CENTRAL LABOR COUNCIL|C|U|Q||||||||||||||||||||||
C70001474|WYOMING STATE AFL-CIO|C|U|Q||||||||||||||||||||||
C70001482|RHODE ISLAND AFL-CIO|C|U|Q||||||||||||||||||||||
C70001490|MAINE AFL-CIO|C|U|Q||||||||||||||||||||||
C70001508|NORTH FLORIDA CENTRAL LABOR COUNCIL|C|U|Q||||||||||||||||||||||
C70001516|NATIONAL ASSOCIATION OF LETTER CARRIERS|C|U|Q||||||||||||||||||||||
C70001524|TEXANS FOR CHRISTIAN LEADERSHIP|C|U|Q||||||||||||||||||||||
C70001532|SEIU LOCAL 285|C|U|Q||||||||||||||||||||||
C70001540|WINDOW CLEANERS UNION, LOCAL 34|C|U|Q||||||||||||||||||||||
C70001557|COLORADO EDUCATION ASSOCIATION|C|U|Q||||||||||||||||||||||
C70001565|BREVARD COUNTY CENTRAL LABOR COUNCIL|C|U|Q||||||||||||||||||||||
C70001573|VERMONT STATE LABOR COUNCIL AFL-CIO|C|U|Q||||||||||||||||||||||
C70001581|HARRIS COUNTY AFL-CIO COUNCIL|C|U|Q||||||||||||||||||||||
C70001599|EASTERN INDIANA AFL-CIO CENTRAL LABOR COUNCIL|C|U|Q||||||||||||||||||||||
C70001607|KENTUCKY STATE AFL-CIO|C|U|Q||||||||||||||||||||||
C70001615|PHILADELPHIA COUNCIL AFL-CIO COMMITTEE ON POLITICAL EDUCATION|C|U|Q||||||||||||||||||||||
C70001623|ALBERT LEA TRADES & LABOR ASBLY|C|U|Q||||||||||||||||||||||
C70001631|CONNECTICUT STATE AFL-CIO|C|U|Q||||||||||||||||||||||
C70001649|MISSOURI STATE LABOR COUNCIL AFL-CIO|C|U|Q||||||||||||||||||||||
C70001656|ILLINOIS STATE FEDERATION OF LABOR|C|U|Q||||||||||||||||||||||
C70001664|MCDERMOTT INCORPORATED|C|U|Q||||||||||||||||||||||
C70001672|TEXAS AFL-CIO|C|U|Q||||||||||||||||||||||
C70001680|COMMITTEE ON POLITICAL EDUCATION|C|U|Q||||||||||||||||||||||
C70001698|OREGON AFL-CIO - COPE - PCC|C|U|Q||||||||||||||||||||||
C70001706|TEXAS STATE TEACHERS ASSOCIATION|C|U|Q|0|0|0|0|0|0|0|2045|0|0|0|0|0|0|0|0|0|0|0|0|0|06/30/2016
C70001714|ALLEGHENY COUNTY LABOR COUNCIL AFL-CIO|C|U|Q||||||||||||||||||||||
C70001722|CALIFORNIA LABOR FEDERATION, AFL-CIO|C|U|Q|0|0|0|0|0|0|0|244187|0|0|0|0|0|0|0|0|0|0|0|0|0|10/19/2016
C70001730|ORANGE COUNTY COMMITTEE ON POLITICAL EDUCATION AFL-CIO|C|U|Q||||||||||||||||||||||
C70001748|OIL CHEMICAL AND ATOMIC WORKERS INTERNATIONAL UNION AFL-CIO|C|U|Q||||||||||||||||||||||
C70001755|NEW YORK STATE UNITED TEACHERS (VOTE/COPE)|C|U|Q|0|0|0|0|0|0|0|160474|0|0|0|0|0|0|0|0|0|0|0|0|0|01/28/2017
C70001763|TEXAS ASSOCIATION OF REALTORS|C|U|Q||||||||||||||||||||||
C70001771|DOOR COUNTY LABOR COUNCIL|C|U|Q||||||||||||||||||||||
C70001789|MIDDLESEX COUNTY AFL-CIO LABOR COUNCIL|C|U|Q||||||||||||||||||||||
C70001797|WOMEN'S ACTION FOR NUCLEAR DISARMAMENT|C|U|Q||||||||||||||||||||||
C70001813|INTERNATIONAL COUNCIL OF SHOPPING CENTERS|C|U|Q||||||||||||||||||||||
C70001821|NATIONAL WOMEN'S POLITICAL CAUCUS INC|C|U|Q||||||||||||||||||||||
C70001839|CLEAN WATER ACTION PROJECT|C|U|Q||||||||||||||||||||||
C70001847|AMERICAN MEDICAL ASSOCIATION|C|U|Q||||||||||||||||||||||
C70001862|CLEAN WATER ACTION PROJECT|C|U|Q||||||||||||||||||||||
C70001870|CLEAN WATER ACTION PROJECT|C|U|Q||||||||||||||||||||||
C70001888|BAKERY, CONFECTIONERY WORKERS INTERNATIONAL UNION POLITICAL ACTION COMMITTEE|C|U|Q||||||||||||||||||||||
C70001896|LOCAL 23-25, INTERNATIONAL LADIES GARMENT WORKERS' UNION|C|U|Q||||||||||||||||||||||
C70001938|PIPEFITTERS ASSOCIATION LOCAL UNION 597|C|U|Q||||||||||||||||||||||
C70001946|PENNSYLVANIA AFL-CIO|C|U|Q||||||||||||||||||||||
C70001953|SOUTHWESTERN BELL TELEPHONE COMPANY|C|U|Q||||||||||||||||||||||
C70001961|MCCLENNAN CO CENTRAL LABOR COUNCIL|C|U|Q||||||||||||||||||||||
C70001979|INTERNATIONAL BROTHERHOOD OF TEAMSTERS|C|U|Q|0|0|0|0|0|0|0|361012|0|0|0|0|0|0|0|0|0|0|0|0|0|12/31/2016
C70001987|STANISLAUS & TUOLUMNE COUNTIES CENTRAL LABOR COUNCIL AFL-CIO|C|U|Q||||||||||||||||||||||
C70001995|COMMITTEE ON POLITICAL EDUCATION OF THE NORTH BAY AFL-CIO|C|U|Q||||||||||||||||||||||
C70002001|CENTRAL LABOR COUNCIL OF SONOMA, MENDOCINO AND LAKE  COUNTIES|C|U|Q||||||||||||||||||||||
C70002019|NORTH DAKOTA AFL-CIO|C|U|Q||||||||||||||||||||||
C70002027|CENTRAL LABOR UNION AFL-CIO (CAMDEN-GLOUCESTER)|C|U|Q||||||||||||||||||||||
C70002035|CINCINNATI AFL-CIO LABOR COUNCIL|C|U|Q||||||||||||||||||||||
C70002043|NORTH CAROLINA STATE AFL-CIO|C|U|Q||||||||||||||||||||||
